Country Code,Country Name,Survey Year,Survey Name,Indicator,By Variable,Characteristic Category,Characteristic Label,Value,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low,CI High,CI Low
MV,Maldives,2009,2009 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.1,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,2.5,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked for cash only,,Total,Total,99,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,99.1,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked for cash and in-kind payment,,Total,Total,0.8,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,0.7,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked for in-kind payment only,,Total,Total,0.1,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked unpaid,,Total,Total,0.1,,,,,,,,,,
MV,Maldives,2009,2009 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,0,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,96.7,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,1.1,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,0.8,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,1.4,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked for cash only,,Total,Total,97.5,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,97.5,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked for cash and in-kind payment,,Total,Total,2.1,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,2.1,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked for in-kind payment only,,Total,Total,0.1,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,0.1,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked unpaid,,Total,Total,0.3,,,,,,,,,,
MV,Maldives,2016,2016-17 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,0.3,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,58.9,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,12.7,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,5.9,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,22.5,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked for cash only,,Total,Total,32.7,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,34.2,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked for cash and in-kind payment,,Total,Total,9.7,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,9.3,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked for in-kind payment only,,Total,Total,13.8,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,13.1,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked unpaid,,Total,Total,43.5,,,,,,,,,,
ML,Mali,2001,2001 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,43.1,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,52.9,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,21.8,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,12.3,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,12.9,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked for cash only,,Total,Total,49.3,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,50.6,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked for cash and in-kind payment,,Total,Total,31.3,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,30.7,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked for in-kind payment only,,Total,Total,8.3,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,8.4,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked unpaid,,Total,Total,10.9,,,,,,,,,,
ML,Mali,2006,2006 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,10.1,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,54.2,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,13.9,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,2.4,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,29.5,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked for cash only,,Total,Total,39.2,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,39.8,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked for cash and in-kind payment,,Total,Total,20.1,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,20.3,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked for in-kind payment only,,Total,Total,11.6,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,11.2,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked unpaid,,Total,Total,29.1,,,,,,,,,,
ML,Mali,2012,2012-13 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,28.6,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,61.2,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,9.3,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,2.9,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,26.6,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked for cash only,,Total,Total,50.7,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,52.2,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked for cash and in-kind payment,,Total,Total,16.4,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,15.7,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked for in-kind payment only,,Total,Total,2.8,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,2.7,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked unpaid,,Total,Total,30.1,,,,,,,,,,
ML,Mali,2018,2018 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,29.4,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,80.5,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,8,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,8.2,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,3.3,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked for cash only,,Total,Total,73.9,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,75.1,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked for cash and in-kind payment,,Total,Total,17.1,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,16.6,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked for in-kind payment only,,Total,Total,7.6,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,6.8,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked unpaid,,Total,Total,1.2,,,,,,,,,,
MB,Moldova,2005,2005 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1.3,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,70.3,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,7.2,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,18.9,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked for cash only,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked unpaid,,Total,Total,,,,,,,,,,,
MA,Morocco,2003,2003-04 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,15.3,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,7.3,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,33.9,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,43.5,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked for cash only,,Total,Total,37.3,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,39,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total,Total,9.2,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,9.2,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked for in-kind payment only,,Total,Total,12.7,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,11.9,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked unpaid,,Total,Total,40,,,,,,,,,,
MZ,Mozambique,2003,2003 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,39.1,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,28.4,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,8.9,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,19.2,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,43.5,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked for cash only,,Total,Total,53.8,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,54.8,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked for cash and in-kind payment,,Total,Total,13,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,12.9,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked for in-kind payment only,,Total,Total,1.9,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,1.7,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked unpaid,,Total,Total,31.3,,,,,,,,,,
MZ,Mozambique,2011,2011 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,30.5,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked for cash only,,Total 15-49,Total 15-49,50.1,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,3.8,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,14.5,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married women who worked unpaid,,Total 15-49,Total 15-49,31.4,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked for cash only,,Total,Total,71.3,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked for cash only,,Total 15-49,Total 15-49,72.5,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked for cash and in-kind payment,,Total,Total,9.6,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,8.9,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked for in-kind payment only,,Total,Total,2.7,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,2.5,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked unpaid,,Total,Total,16.2,,,,,,,,,,
MZ,Mozambique,2015,2015 AIS,Married men who worked unpaid,,Total 15-49,Total 15-49,15.9,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,86.7,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6.6,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,3.8,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,2.9,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked for cash only,,Total,Total,87.7,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,87.7,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked for cash and in-kind payment,,Total,Total,6.9,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked for cash and in-kind payment,,Total 15-49,Total 15-49,6.9,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked for in-kind payment only,,Total,Total,4.1,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked for in-kind payment only,,Total 15-49,Total 15-49,4.1,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked unpaid,,Total,Total,1.3,,,,,,,,,,
MM,Myanmar,2016,2015-16 DHS,Married men who worked unpaid,,Total 15-49,Total 15-49,1.3,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked for cash only,,Total,Total,,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked for cash only,,Total 15-49,Total 15-49,79.9,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total,Total,,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked for cash and in-kind payment,,Total 15-49,Total 15-49,1.1,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked for in-kind payment only,,Total,Total,,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked for in-kind payment only,,Total 15-49,Total 15-49,1.5,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked unpaid,,Total,Total,,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married women who worked unpaid,,Total 15-49,Total 15-49,17.3,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married men who worked for cash only,,Total,Total,90.7,,,,,,,,,,
NM,Namibia,2000,2000 DHS,Married men who worked for cash only,,Total 15-49,Total 15-49,90.4,,,,,,,,,,
